"time","eflow2.integratorPos.y","eflow2.integratorNeg.y","eflow1.integratorPos.y","eflow1.integratorNeg.y","der(eflow2.integratorPos.y)","der(eflow2.integratorNeg.y)","der(eflow1.integratorPos.y)","der(eflow1.integratorNeg.y)","sin1.u","sin1.y","etaconst1.y","etaconst1.posNegSwitch.u1","etaconst1.posNegSwitch.u3","gain1.u","eflow2.limiterNeg.y","eflow2.limiterPos.y","eflow1.limiterNeg.y","eflow1.limiterPos.y","etaconst1.posNegSwitch.u2","etaconst1.Null.y","etaconst1.posEta.y","etaconst1.negEta.y","etaconst1.posNegSwitch.y","etaconst1.greaterequal1.u2","etaconst1.greaterequal1.u1","etaconst1.negEta.u","etaconst1.posEta.u","eflow2.integratorPos.u","eflow2.limiterNeg.u","eflow2.limiterPos.u","eflow2.Eneg","eflow2.integratorNeg.u","eflow2.Epos","eflow1.integratorPos.u","eflow1.limiterNeg.u","eflow1.limiterPos.u","eflow1.Eneg","eflow1.integratorNeg.u","eflow1.Epos","eflow1.u","etaconst1.u","eflow2.u","clock1.y","gain1.y","etaconst1.greaterequal1.y",
0.5580000000000004,0.1799961589466172,-0.1958634014655563,0.1999957321629289,-0.1762770613171421,0,-0.7185007469513121,0,-0.6466506722561808,5.580000000000004,-0.6466506722561808,-0.7185007469513121,-0.5819856050305627,-0.7185007469513121,0.5580000000000004,-0.7185007469513121,0,-0.6466506722561808,0,0,-0.1762770613171421,-0.5819856050305627,-0.7185007469513121,-0.7185007469513121,-0.1762770613171421,-0.6466506722561808,-0.6466506722561808,-0.6466506722561808,0,-0.7185007469513121,-0.7185007469513121,-0.1958634014655563,-0.7185007469513121,0.1799961589466172,0,-0.6466506722561808,-0.6466506722561808,-0.1762770613171421,-0.6466506722561808,0.1999957321629289,-0.6466506722561808,-0.6466506722561808,-0.7185007469513121,0.5580000000000004,5.580000000000004,0,
0.5600000000000004,0.1799961589466172,-0.1972833238969662,0.1999957321629289,-0.177554991505411,0,-0.7014073754136869,0,-0.6312666378723182,5.600000000000004,-0.6312666378723182,-0.7014073754136869,-0.5681399740850864,-0.7014073754136869,0.5600000000000004,-0.7014073754136869,0,-0.6312666378723182,0,0,-0.177554991505411,-0.5681399740850864,-0.7014073754136869,-0.7014073754136869,-0.177554991505411,-0.6312666378723182,-0.6312666378723182,-0.6312666378723182,0,-0.7014073754136869,-0.7014073754136869,-0.1972833238969662,-0.7014073754136869,0.1799961589466172,0,-0.6312666378723182,-0.6312666378723182,-0.177554991505411,-0.6312666378723182,0.1999957321629289,-0.6312666378723182,-0.6312666378723182,-0.7014073754136869,0.5600000000000004,5.600000000000004,0,
0.5620000000000004,0.1799961589466172,-0.1986687796125272,0.1999957321629289,-0.1788019016494159,0,-0.6840334502778707,0,-0.6156301052500835,5.620000000000004,-0.6156301052500835,-0.6840334502778707,-0.5540670947250752,-0.6840334502778707,0.5620000000000004,-0.6840334502778707,0,-0.6156301052500835,0,0,-0.1788019016494159,-0.5540670947250752,-0.6840334502778707,-0.6840334502778707,-0.1788019016494159,-0.6156301052500835,-0.6156301052500835,-0.6156301052500835,0,-0.6840334502778707,-0.6840334502778707,-0.1986687796125272,-0.6840334502778707,0.1799961589466172,0,-0.6156301052500835,-0.6156301052500835,-0.1788019016494159,-0.6156301052500835,0.1999957321629289,-0.6156301052500835,-0.6156301052500835,-0.6840334502778707,0.5620000000000004,5.620000000000004,0,
0.5640000000000004,0.1799961589466172,-0.2000192157727133,0.1999957321629289,-0.1800172941935834,0,-0.666385920882267,0,-0.5997473287940402,5.640000000000004,-0.5997473287940402,-0.666385920882267,-0.5397725959146362,-0.666385920882267,0.5640000000000004,-0.666385920882267,0,-0.5997473287940402,0,0,-0.1800172941935834,-0.5397725959146362,-0.666385920882267,-0.666385920882267,-0.1800172941935834,-0.5997473287940402,-0.5997473287940402,-0.5997473287940402,0,-0.666385920882267,-0.666385920882267,-0.2000192157727133,-0.666385920882267,0.1799961589466172,0,-0.5997473287940402,-0.5997473287940402,-0.1800172941935834,-0.5997473287940402,0.1999957321629289,-0.5997473287940402,-0.5997473287940402,-0.666385920882267,0.5640000000000004,5.640000000000004,0,
0.5660000000000004,0.1799961589466172,-0.2013340940401598,0.1999957321629289,-0.1812006846342853,0,-0.6484718460033383,0,-0.5836246614030044,5.660000000000004,-0.5836246614030044,-0.6484718460033383,-0.525262195262704,-0.6484718460033383,0.5660000000000004,-0.6484718460033383,0,-0.5836246614030044,0,0,-0.1812006846342853,-0.525262195262704,-0.6484718460033383,-0.6484718460033383,-0.1812006846342853,-0.5836246614030044,-0.5836246614030044,-0.5836246614030044,0,-0.6484718460033383,-0.6484718460033383,-0.2013340940401598,-0.6484718460033383,0.1799961589466172,0,-0.5836246614030044,-0.5836246614030044,-0.1812006846342853,-0.5836246614030044,0.1999957321629289,-0.5836246614030044,-0.5836246614030044,-0.6484718460033383,0.5660000000000004,5.660000000000004,0,
0.5680000000000004,0.1799961589466172,-0.2026128908768298,0.1999957321629289,-0.1823516017872883,0,-0.6302983910321833,0,-0.567268551928965,5.680000000000004,-0.567268551928965,-0.6302983910321833,-0.5105416967360685,-0.6302983910321833,0.5680000000000004,-0.6302983910321833,0,-0.567268551928965,0,0,-0.1823516017872883,-0.5105416967360685,-0.6302983910321833,-0.6302983910321833,-0.1823516017872883,-0.567268551928965,-0.567268551928965,-0.567268551928965,0,-0.6302983910321833,-0.6302983910321833,-0.2026128908768298,-0.6302983910321833,0.1799961589466172,0,-0.567268551928965,-0.567268551928965,-0.1823516017872883,-0.567268551928965,0.1999957321629289,-0.567268551928965,-0.567268551928965,-0.6302983910321833,0.5680000000000004,5.680000000000004,0,
0.5700000000000004,0.1799961589466172,-0.2038550926617386,0.1999957321629289,-0.1834695833937064,0,-0.6118728251084831,0,-0.5506855425976347,5.700000000000004,-0.5506855425976347,-0.6118728251084831,-0.4956169883378712,-0.6118728251084831,0.5700000000000004,-0.6118728251084831,0,-0.5506855425976347,0,0,-0.1834695833937064,-0.4956169883378712,-0.6118728251084831,-0.6118728251084831,-0.1834695833937064,-0.5506855425976347,-0.5506855425976347,-0.5506855425976347,0,-0.6118728251084831,-0.6118728251084831,-0.2038550926617386,-0.6118728251084831,0.1799961589466172,0,-0.5506855425976347,-0.5506855425976347,-0.1834695833937064,-0.5506855425976347,0.1999957321629289,-0.5506855425976347,-0.5506855425976347,-0.6118728251084831,0.5700000000000004,5.700000000000004,0,
0.5720000000000004,0.1799961589466172,-0.2050601796897168,0.1999957321629289,-0.1845541617188869,0,-0.5932025182129339,0,-0.5338822663916405,5.720000000000004,-0.5338822663916405,-0.5932025182129339,-0.4804940397524765,-0.5932025182129339,0.5720000000000004,-0.5932025182129339,0,-0.5338822663916405,0,0,-0.1845541617188869,-0.4804940397524765,-0.5932025182129339,-0.5932025182129339,-0.1845541617188869,-0.5338822663916405,-0.5338822663916405,-0.5338822663916405,0,-0.5932025182129339,-0.5932025182129339,-0.2050601796897168,-0.5932025182129339,0.1799961589466172,0,-0.5338822663916405,-0.5338822663916405,-0.1845541617188869,-0.5338822663916405,0.1999957321629289,-0.5338822663916405,-0.5338822663916405,-0.5932025182129339,0.5720000000000004,5.720000000000004,0,
0.5740000000000004,0.1799961589466172,-0.2062276861440816,0.1999957321629289,-0.1856049175278152,0,-0.574294938219362,0,-0.5168654443974258,5.740000000000004,-0.5168654443974258,-0.574294938219362,-0.4651788999576832,-0.574294938219362,0.5740000000000004,-0.574294938219362,0,-0.5168654443974258,0,0,-0.1856049175278152,-0.4651788999576832,-0.574294938219362,-0.574294938219362,-0.1856049175278152,-0.5168654443974258,-0.5168654443974258,-0.5168654443974258,0,-0.574294938219362,-0.574294938219362,-0.2062276861440816,-0.574294938219362,0.1799961589466172,0,-0.5168654443974258,-0.5168654443974258,-0.1856049175278152,-0.5168654443974258,0.1999957321629289,-0.5168654443974258,-0.5168654443974258,-0.574294938219362,0.5740000000000004,5.740000000000004,0,
0.5760000000000004,0.1799961589466172,-0.2073571452076568,0.1999957321629289,-0.186621430685033,0,-0.5551576479076652,0,-0.4996418831168986,5.760000000000004,-0.4996418831168986,-0.5551576479076652,-0.4496776948052087,-0.5551576479076652,0.5760000000000004,-0.5551576479076652,0,-0.4996418831168986,0,0,-0.186621430685033,-0.4496776948052087,-0.5551576479076652,-0.5551576479076652,-0.186621430685033,-0.4996418831168986,-0.4996418831168986,-0.4996418831168986,0,-0.5551576479076652,-0.5551576479076652,-0.2073571452076568,-0.5551576479076652,0.1799961589466172,0,-0.4996418831168986,-0.4996418831168986,-0.186621430685033,-0.4996418831168986,0.1999957321629289,-0.4996418831168986,-0.4996418831168986,-0.5551576479076652,0.5760000000000004,5.760000000000004,0,
0.5780000000000004,0.1799961589466172,-0.2084481055795543,0.1999957321629289,-0.1876032950197408,0,-0.5357983019388094,0,-0.4822184717449284,5.780000000000004,-0.4822184717449284,-0.5357983019388094,-0.4339966245704356,-0.5357983019388094,0.5780000000000004,-0.5357983019388094,0,-0.4822184717449284,0,0,-0.1876032950197408,-0.4339966245704356,-0.5357983019388094,-0.5357983019388094,-0.1876032950197408,-0.4822184717449284,-0.4822184717449284,-0.4822184717449284,0,-0.5357983019388094,-0.5357983019388094,-0.2084481055795543,-0.5357983019388094,0.1799961589466172,0,-0.4822184717449284,-0.4822184717449284,-0.1876032950197408,-0.4822184717449284,0.1999957321629289,-0.4822184717449284,-0.4822184717449284,-0.5357983019388094,0.5780000000000004,5.780000000000004,0,
0.5800000000000004,0.1799961589466172,-0.2095001317263545,0.1999957321629289,-0.188550118551861,0,-0.5162246437930594,0,-0.4646021794137534,5.800000000000004,-0.4646021794137534,-0.5162246437930594,-0.4181419614723781,-0.5162246437930594,0.5800000000000004,-0.5162246437930594,0,-0.4646021794137534,0,0,-0.188550118551861,-0.4181419614723781,-0.5162246437930594,-0.5162246437930594,-0.188550118551861,-0.4646021794137534,-0.4646021794137534,-0.4646021794137534,0,-0.5162246437930594,-0.5162246437930594,-0.2095001317263545,-0.5162246437930594,0.1799961589466172,0,-0.4646021794137534,-0.4646021794137534,-0.188550118551861,-0.4646021794137534,0.1999957321629289,-0.4646021794137534,-0.4646021794137534,-0.5162246437930594,0.5800000000000004,5.800000000000004,0,
0.5820000000000004,0.1799961589466172,-0.2105128041332864,0.1999957321629289,-0.1894615237180998,0,-0.4964445026726965,0,-0.4468000524054269,5.820000000000004,-0.4468000524054269,-0.4964445026726965,-0.4021200471648842,-0.4964445026726965,0.5820000000000004,-0.4964445026726965,0,-0.4468000524054269,0,0,-0.1894615237180998,-0.4021200471648842,-0.4964445026726965,-0.4964445026726965,-0.1894615237180998,-0.4468000524054269,-0.4468000524054269,-0.4468000524054269,0,-0.4964445026726965,-0.4964445026726965,-0.2105128041332864,-0.4964445026726965,0.1799961589466172,0,-0.4468000524054269,-0.4468000524054269,-0.1894615237180998,-0.4468000524054269,0.1999957321629289,-0.4468000524054269,-0.4468000524054269,-0.4964445026726965,0.5820000000000004,5.820000000000004,0,
0.5840000000000004,0.1799961589466172,-0.2114857195554084,0.1999957321629289,-0.1903371475980096,0,-0.4764657903704355,0,-0.4288192113333919,5.840000000000004,-0.4288192113333919,-0.4764657903704355,-0.3859372902000527,-0.4764657903704355,0.5840000000000004,-0.4764657903704355,0,-0.4288192113333919,0,0,-0.1903371475980096,-0.3859372902000527,-0.4764657903704355,-0.4764657903704355,-0.1903371475980096,-0.4288192113333919,-0.4288192113333919,-0.4288192113333919,0,-0.4764657903704355,-0.4764657903704355,-0.2114857195554084,-0.4764657903704355,0.1799961589466172,0,-0.4288192113333919,-0.4288192113333919,-0.1903371475980096,-0.4288192113333919,0.1999957321629289,-0.4288192113333919,-0.4288192113333919,-0.4764657903704355,0.5840000000000004,5.840000000000004,0,
0.5860000000000004,0.1799961589466172,-0.2124184912687888,0.1999957321629289,-0.191176642140052,0,-0.4562964981048195,0,-0.4106668482943376,5.860000000000004,-0.4106668482943376,-0.4562964981048195,-0.3696001634649038,-0.4562964981048195,0.5860000000000004,-0.4562964981048195,0,-0.4106668482943376,0,0,-0.191176642140052,-0.3696001634649038,-0.4562964981048195,-0.4562964981048195,-0.191176642140052,-0.4106668482943376,-0.4106668482943376,-0.4106668482943376,0,-0.4562964981048195,-0.4562964981048195,-0.2124184912687888,-0.4562964981048195,0.1799961589466172,0,-0.4106668482943376,-0.4106668482943376,-0.191176642140052,-0.4106668482943376,0.1999957321629289,-0.4106668482943376,-0.4106668482943376,-0.4562964981048195,0.5860000000000004,5.860000000000004,0,
0.5880000000000004,0.1799961589466172,-0.2133107248251634,0.1999957321629289,-0.1919796523407891,0,-0.4359446933238331,0,-0.3923502239914498,5.880000000000004,-0.3923502239914498,-0.4359446933238331,-0.3531152015923048,-0.4359446933238331,0.5880000000000004,-0.4359446933238331,0,-0.3923502239914498,0,0,-0.1919796523407891,-0.3531152015923048,-0.4359446933238331,-0.4359446933238331,-0.1919796523407891,-0.3923502239914498,-0.3923502239914498,-0.3923502239914498,0,-0.4359446933238331,-0.4359446933238331,-0.2133107248251634,-0.4359446933238331,0.1799961589466172,0,-0.3923502239914498,-0.3923502239914498,-0.1919796523407891,-0.3923502239914498,0.1999957321629289,-0.3923502239914498,-0.3923502239914498,-0.4359446933238331,0.5880000000000004,5.880000000000004,0,
0.5900000000000004,0.1799961589466172,-0.2141620666179626,0.1999957321629289,-0.1927458599543084,0,-0.4154185164780364,0,-0.3738766648302327,5.900000000000004,-0.3738766648302327,-0.4154185164780364,-0.3364889983472095,-0.4154185164780364,0.5900000000000004,-0.4154185164780364,0,-0.3738766648302327,0,0,-0.1927458599543084,-0.3364889983472095,-0.4154185164780364,-0.4154185164780364,-0.1927458599543084,-0.3738766648302327,-0.3738766648302327,-0.3738766648302327,0,-0.4154185164780364,-0.4154185164780364,-0.2141620666179626,-0.4154185164780364,0.1799961589466172,0,-0.3738766648302327,-0.3738766648302327,-0.1927458599543084,-0.3738766648302327,0.1999957321629289,-0.3738766648302327,-0.3738766648302327,-0.4154185164780364,0.5900000000000004,5.900000000000004,0,
0.5920000000000004,0.1799961589466172,-0.2149721838295376,0.1999957321629289,-0.193474965444726,0,-0.3947261777644873,0,-0.3552535599880385,5.920000000000004,-0.3552535599880385,-0.3947261777644873,-0.3197282039892347,-0.3947261777644873,0.5920000000000004,-0.3947261777644873,0,-0.3552535599880385,0,0,-0.193474965444726,-0.3197282039892347,-0.3947261777644873,-0.3947261777644873,-0.193474965444726,-0.3552535599880385,-0.3552535599880385,-0.3552535599880385,0,-0.3947261777644873,-0.3947261777644873,-0.2149721838295376,-0.3947261777644873,0.1799961589466172,0,-0.3552535599880385,-0.3552535599880385,-0.193474965444726,-0.3552535599880385,0.1999957321629289,-0.3552535599880385,-0.3552535599880385,-0.3947261777644873,0.5920000000000004,5.920000000000004,0,
0.5940000000000004,0.1799961589466172,-0.2157407530679613,0.1999957321629289,-0.1941666777593073,0,-0.3738759538427788,0,-0.3364883584585009,5.940000000000004,-0.3364883584585009,-0.3738759538427788,-0.3028395226126508,-0.3738759538427788,0.5940000000000004,-0.3738759538427788,0,-0.3364883584585009,0,0,-0.1941666777593073,-0.3028395226126508,-0.3738759538427788,-0.3738759538427788,-0.1941666777593073,-0.3364883584585009,-0.3364883584585009,-0.3364883584585009,0,-0.3738759538427788,-0.3738759538427788,-0.2157407530679613,-0.3738759538427788,0.1799961589466172,0,-0.3364883584585009,-0.3364883584585009,-0.1941666777593073,-0.3364883584585009,0.1999957321629289,-0.3364883584585009,-0.3364883584585009,-0.3738759538427788,0.5940000000000004,5.940000000000004,0,
0.5960000000000004,0.1799961589466172,-0.2164674680473669,0.1999957321629289,-0.1948207212407724,0,-0.3528761845244785,0,-0.3175885660720306,5.960000000000004,-0.3175885660720306,-0.3528761845244785,-0.2858297094648276,-0.3528761845244785,0.5960000000000004,-0.3528761845244785,0,-0.3175885660720306,0,0,-0.1948207212407724,-0.2858297094648276,-0.3528761845244785,-0.3528761845244785,-0.1948207212407724,-0.3175885660720306,-0.3175885660720306,-0.3175885660720306,0,-0.3528761845244785,-0.3528761845244785,-0.2164674680473669,-0.3528761845244785,0.1799961589466172,0,-0.3175885660720306,-0.3175885660720306,-0.1948207212407724,-0.3175885660720306,0.1999957321629289,-0.3175885660720306,-0.3175885660720306,-0.3528761845244785,0.5960000000000004,5.960000000000004,0,
0.5980000000000004,0.1799961589466172,-0.2171520398022969,0.1999957321629289,-0.1954368358202095,0,-0.3317352694373225,0,-0.2985617424935902,5.980000000000004,-0.2985617424935902,-0.3317352694373225,-0.2687055682442312,-0.3317352694373225,0.5980000000000004,-0.3317352694373225,0,-0.2985617424935902,0,0,-0.1954368358202095,-0.2687055682442312,-0.3317352694373225,-0.3317352694373225,-0.1954368358202095,-0.2985617424935902,-0.2985617424935902,-0.2985617424935902,0,-0.3317352694373225,-0.3317352694373225,-0.2171520398022969,-0.3317352694373225,0.1799961589466172,0,-0.2985617424935902,-0.2985617424935902,-0.1954368358202095,-0.2985617424935902,0.1999957321629289,-0.2985617424935902,-0.2985617424935902,-0.3317352694373225,0.5980000000000004,5.980000000000004,0,
0.6000000000000004,0.1799961589466172,-0.2177941969020513,0.1999957321629289,-0.1960147772099884,0,-0.3104616646654684,0,-0.2794154981989216,6.000000000000004,-0.2794154981989216,-0.3104616646654684,-0.2514739483790294,-0.3104616646654684,0.6000000000000004,-0.3104616646654684,0,-0.2794154981989216,0,0,-0.1960147772099884,-0.2514739483790294,-0.3104616646654684,-0.3104616646654684,-0.1960147772099884,-0.2794154981989216,-0.2794154981989216,-0.2794154981989216,0,-0.3104616646654684,-0.3104616646654684,-0.2177941969020513,-0.3104616646654684,0.1799961589466172,0,-0.2794154981989216,-0.2794154981989216,-0.1960147772099884,-0.2794154981989216,0.1999957321629289,-0.2794154981989216,-0.2794154981989216,-0.3104616646654684,0.6000000000000004,6.000000000000004,0,
0.6020000000000004,0.1799961589466172,-0.2183936856650358,0.1999957321629289,-0.1965543170966744,0,-0.2890638793671829,0,-0.2601574914304646,6.020000000000004,-0.2601574914304646,-0.2890638793671829,-0.2341417422874182,-0.2890638793671829,0.6020000000000004,-0.2890638793671829,0,-0.2601574914304646,0,0,-0.1965543170966744,-0.2341417422874182,-0.2890638793671829,-0.2890638793671829,-0.1965543170966744,-0.2601574914304646,-0.2601574914304646,-0.2601574914304646,0,-0.2890638793671829,-0.2890638793671829,-0.2183936856650358,-0.2890638793671829,0.1799961589466172,0,-0.2601574914304646,-0.2601574914304646,-0.1965543170966744,-0.2601574914304646,0.1999957321629289,-0.2601574914304646,-0.2601574914304646,-0.2890638793671829,0.6020000000000004,6.020000000000004,0,
0.6040000000000004,0.1799961589466172,-0.2189502606528025,0.1999957321629289,-0.1970552345856645,0,-0.2675504723712832,0,-0.2407954251341549,6.040000000000004,-0.2407954251341549,-0.2675504723712832,-0.2167158826207394,-0.2675504723712832,0.6040000000000004,-0.2675504723712832,0,-0.2407954251341549,0,0,-0.1970552345856645,-0.2167158826207394,-0.2675504723712832,-0.2675504723712832,-0.1970552345856645,-0.2407954251341549,-0.2407954251341549,-0.2407954251341549,0,-0.2675504723712832,-0.2675504723712832,-0.2189502606528025,-0.2675504723712832,0.1799961589466172,0,-0.2407954251341549,-0.2407954251341549,-0.1970552345856645,-0.2407954251341549,0.1999957321629289,-0.2407954251341549,-0.2407954251341549,-0.2675504723712832,0.6040000000000004,6.040000000000004,0,
0.6060000000000004,0.1799961589466172,-0.2194636708057853,0.1999957321629289,-0.197517303723349,0,-0.245930048753728,0,-0.2213370438783552,6.060000000000004,-0.2213370438783552,-0.245930048753728,-0.1992033394905197,-0.245930048753728,0.6060000000000004,-0.245930048753728,0,-0.2213370438783552,0,0,-0.197517303723349,-0.1992033394905197,-0.245930048753728,-0.245930048753728,-0.197517303723349,-0.2213370438783552,-0.2213370438783552,-0.2213370438783552,0,-0.245930048753728,-0.245930048753728,-0.2194636708057853,-0.245930048753728,0.1799961589466172,0,-0.2213370438783552,-0.2213370438783552,-0.197517303723349,-0.2213370438783552,0.1999957321629289,-0.2213370438783552,-0.2213370438783552,-0.245930048753728,0.6060000000000004,6.060000000000004,0,
0.6080000000000004,0.1799961589466172,-0.2199337349734177,0.1999957321629289,-0.1979403614742181,0,-0.2242112563956939,0,-0.2017901307561245,6.080000000000005,-0.2017901307561245,-0.2242112563956939,-0.1816111176805121,-0.2242112563956939,0.6080000000000004,-0.2242112563956939,0,-0.2017901307561245,0,0,-0.1979403614742181,-0.1816111176805121,-0.2242112563956939,-0.2242112563956939,-0.1979403614742181,-0.2017901307561245,-0.2017901307561245,-0.2017901307561245,0,-0.2242112563956939,-0.2242112563956939,-0.2199337349734177,-0.2242112563956939,0.1799961589466172,0,-0.2017901307561245,-0.2017901307561245,-0.1979403614742181,-0.2017901307561245,0.1999957321629289,-0.2017901307561245,-0.2017901307561245,-0.2242112563956939,0.6080000000000004,6.080000000000005,0,
0.6100000000000004,0.1799961589466172,-0.2203602666205264,0.1999957321629289,-0.1983242399566159,0,-0.2024027825245461,0,-0.1821625042720915,6.100000000000004,-0.1821625042720915,-0.2024027825245461,-0.1639462538448824,-0.2024027825245461,0.6100000000000004,-0.2024027825245461,0,-0.1821625042720915,0,0,-0.1983242399566159,-0.1639462538448824,-0.2024027825245461,-0.2024027825245461,-0.1983242399566159,-0.1821625042720915,-0.1821625042720915,-0.1821625042720915,0,-0.2024027825245461,-0.2024027825245461,-0.2203602666205264,-0.2024027825245461,0.1799961589466172,0,-0.1821625042720915,-0.1821625042720915,-0.1983242399566159,-0.1821625042720915,0.1999957321629289,-0.1821625042720915,-0.1821625042720915,-0.2024027825245461,0.6100000000000004,6.100000000000004,0,
0.6120000000000004,0.1799961589466172,-0.22074309727477,0.1999957321629289,-0.198668787545435,0,-0.1805133502390553,0,-0.1624620152151498,6.120000000000005,-0.1624620152151498,-0.1805133502390553,-0.1462158136936348,-0.1805133502390553,0.6120000000000004,-0.1805133502390553,0,-0.1624620152151498,0,0,-0.198668787545435,-0.1462158136936348,-0.1805133502390553,-0.1805133502390553,-0.198668787545435,-0.1624620152151498,-0.1624620152151498,-0.1624620152151498,0,-0.1805133502390553,-0.1805133502390553,-0.22074309727477,-0.1805133502390553,0.1799961589466172,0,-0.1624620152151498,-0.1624620152151498,-0.198668787545435,-0.1624620152151498,0.1999957321629289,-0.1624620152151498,-0.1624620152151498,-0.1805133502390553,0.6120000000000004,6.120000000000005,0,
0.6140000000000004,0.1799961589466172,-0.2210820766999383,0.1999957321629289,-0.1989738690280865,0,-0.1585517150202825,0,-0.1426965435182542,6.140000000000004,-0.1426965435182542,-0.1585517150202825,-0.1284268891664288,-0.1585517150202825,0.6140000000000004,-0.1585517150202825,0,-0.1426965435182542,0,0,-0.1989738690280865,-0.1284268891664288,-0.1585517150202825,-0.1585517150202825,-0.1989738690280865,-0.1426965435182542,-0.1426965435182542,-0.1426965435182542,0,-0.1585517150202825,-0.1585517150202825,-0.2210820766999383,-0.1585517150202825,0.1799961589466172,0,-0.1426965435182542,-0.1426965435182542,-0.1989738690280865,-0.1426965435182542,0.1999957321629289,-0.1426965435182542,-0.1426965435182542,-0.1585517150202825,0.6140000000000004,6.140000000000004,0,
0.6160000000000004,0.1799961589466172,-0.2213770730692512,0.1999957321629289,-0.199239365760468,0,-0.1365266612294952,0,-0.1228739951065456,6.160000000000005,-0.1228739951065456,-0.1365266612294952,-0.1105865955958911,-0.1365266612294952,0.6160000000000004,-0.1365266612294952,0,-0.1228739951065456,0,0,-0.199239365760468,-0.1105865955958911,-0.1365266612294952,-0.1365266612294952,-0.199239365760468,-0.1228739951065456,-0.1228739951065456,-0.1228739951065456,0,-0.1365266612294952,-0.1365266612294952,-0.2213770730692512,-0.1365266612294952,0.1799961589466172,0,-0.1228739951065456,-0.1228739951065456,-0.199239365760468,-0.1228739951065456,0.1999957321629289,-0.1228739951065456,-0.1228739951065456,-0.1365266612294952,0.6160000000000004,6.160000000000005,0,
0.6180000000000004,0.1799961589466172,-0.2216279731386573,0.1999957321629289,-0.1994651758229333,0,-0.1144469985945483,0,-0.1030022987350934,6.180000000000004,-0.1030022987350934,-0.1144469985945483,-0.09270206886158409,-0.1144469985945483,0.6180000000000004,-0.1144469985945483,0,-0.1030022987350934,0,0,-0.1994651758229333,-0.09270206886158409,-0.1144469985945483,-0.1144469985945483,-0.1994651758229333,-0.1030022987350934,-0.1030022987350934,-0.1030022987350934,0,-0.1144469985945483,-0.1144469985945483,-0.2216279731386573,-0.1144469985945483,0.1799961589466172,0,-0.1030022987350934,-0.1030022987350934,-0.1994651758229333,-0.1030022987350934,0.1999957321629289,-0.1030022987350934,-0.1030022987350934,-0.1144469985945483,0.6180000000000004,6.180000000000004,0,
0.6200000000000004,0.1799961589466172,-0.2218346824201329,0.1999957321629289,-0.1996512141762613,0,-0.09232155868610219,0,-0.08308940281749197,6.200000000000005,-0.08308940281749197,-0.09232155868610219,-0.07478046253574278,-0.09232155868610219,0.6200000000000004,-0.09232155868610219,0,-0.08308940281749197,0,0,-0.1996512141762613,-0.07478046253574278,-0.09232155868610219,-0.09232155868610219,-0.1996512141762613,-0.08308940281749197,-0.08308940281749197,-0.08308940281749197,0,-0.09232155868610219,-0.09232155868610219,-0.2218346824201329,-0.09232155868610219,0.1799961589466172,0,-0.08308940281749197,-0.08308940281749197,-0.1996512141762613,-0.08308940281749197,0.1999957321629289,-0.08308940281749197,-0.08308940281749197,-0.09232155868610219,0.6200000000000004,6.200000000000005,0,
0.6220000000000004,0.1799961589466172,-0.2219970687536275,0.1999957321629289,-0.1997973618764062,0,-0.07015919138512039,0,-0.06314327224660835,6.220000000000004,-0.06314327224660835,-0.07015919138512039,-0.05682894502194751,-0.07015919138512039,0.6220000000000004,-0.07015919138512039,0,-0.06314327224660835,0,0,-0.1997973618764062,-0.05682894502194751,-0.07015919138512039,-0.07015919138512039,-0.1997973618764062,-0.06314327224660835,-0.06314327224660835,-0.06314327224660835,0,-0.07015919138512039,-0.07015919138512039,-0.2219970687536275,-0.07015919138512039,0.1799961589466172,0,-0.06314327224660835,-0.06314327224660835,-0.1997973618764062,-0.06314327224660835,0.1999957321629289,-0.06314327224660835,-0.06314327224660835,-0.07015919138512039,0.6220000000000004,6.220000000000004,0,
0.6240000000000004,0.1799961589466172,-0.2221150827234044,0.1999957321629289,-0.1999035744492053,0,-0.04796876134302695,0,-0.04317188520872425,6.240000000000005,-0.04317188520872425,-0.04796876134302695,-0.03885469668785183,-0.04796876134302695,0.6240000000000004,-0.04796876134302695,0,-0.04317188520872425,0,0,-0.1999035744492053,-0.03885469668785183,-0.04796876134302695,-0.04796876134302695,-0.1999035744492053,-0.04317188520872425,-0.04317188520872425,-0.04317188520872425,0,-0.04796876134302695,-0.04796876134302695,-0.2221150827234044,-0.04796876134302695,0.1799961589466172,0,-0.04317188520872425,-0.04317188520872425,-0.1999035744492053,-0.04317188520872425,0.1999957321629289,-0.04317188520872425,-0.04317188520872425,-0.04796876134302695,0.6240000000000004,6.240000000000005,0,
